idx,headword,ipa,start_line,end_line,breakdown_count,family_count,cognate_count,sense_count,bad_pos_count,sense_missing_phrase,sense_missing_example,junk_hits,ok_breakdown,ok_family,ok_sense,ok_per_sense,ok_no_junk,ok_all
5646,hibernate,[],70302,70308,1,1,3,1,0,0,0,,1,1,1,1,1,1
5647,hippopotamus,[],70314,70320,1,1,3,1,0,0,0,,1,1,1,1,1,1
5648,Hippocrates,[],70324,70330,1,1,3,1,0,0,0,,1,1,1,1,1,1
5649,hearse,[],70336,70342,1,1,3,1,0,0,0,,1,1,1,1,1,1
5650,rehearse,[],70346,70352,1,1,3,1,0,0,0,,1,1,1,1,1,1
5651,rehearsal,[],70356,70362,1,1,3,1,0,0,0,,1,1,1,1,1,1
5652,Hispanic,[],70368,70374,1,1,3,1,0,0,0,,1,1,1,1,1,1
5653,spaniel,[],70378,70384,1,1,3,1,0,0,0,,1,1,1,1,1,1
5654,hearty,[],70390,70396,1,1,3,1,0,0,0,,1,1,1,1,1,1
5655,heartless,[],70400,70406,1,1,3,1,0,0,0,,1,1,1,1,1,1
5656,dishearten,[],70410,70416,1,1,3,1,0,0,0,,1,1,1,1,1,1
5657,holograph,[],70422,70428,1,1,3,1,0,0,0,,1,1,1,1,1,1
5658,catholic,[],70432,70438,1,1,3,1,0,0,0,,1,1,1,1,1,1
5659,hedonism,[],70444,70450,1,1,3,1,0,0,0,,1,1,1,1,1,1
5660,iridescent,[],70458,70464,1,1,3,1,0,0,0,,1,1,1,1,1,1
5661,iris,[],70468,70474,1,1,3,1,0,0,0,,1,1,1,1,1,1
5662,appendicitis,[],70480,70486,1,1,3,1,0,0,0,,1,1,1,1,1,1
5663,arthritis,[],70490,70496,1,1,3,1,0,0,0,,1,1,1,1,1,1
5664,tonsillitis,[],70500,70506,1,1,3,1,0,0,0,,1,1,1,1,1,1
5665,psychiatrist,[],70512,70518,1,1,3,1,0,0,0,,1,1,1,1,1,1
5666,paediatrician,[],70522,70528,1,1,3,1,0,0,0,,1,1,1,1,1,1
5667,geriatrics,[],70532,70538,1,1,3,1,0,0,0,,1,1,1,1,1,1
5668,ibidem,[],70544,70550,1,1,3,1,0,0,0,,1,1,1,1,1,1
5669,idea,[],70556,70562,1,1,3,1,0,0,0,,1,1,1,1,1,1
5670,ideaf,[],70566,70572,1,1,3,1,0,0,0,,1,1,1,1,1,1
5671,eidetic,[],70576,70582,1,1,3,1,0,0,0,,1,1,1,1,1,1
5672,identity,[],70588,70594,1,1,3,1,0,0,0,,1,1,1,1,1,1
5673,identification,[],70598,70604,1,1,3,1,0,0,0,,1,1,1,1,1,1
5674,indentical,[],70608,70614,1,1,3,1,0,0,0,,1,1,1,1,1,1
5675,idolatry,[],70620,70626,1,1,3,1,0,0,0,,1,1,1,1,1,1
5676,idolize,[],70630,70636,1,1,3,1,0,0,0,,1,1,1,1,1,1
5677,ignite,[],70642,70648,1,1,3,1,0,0,0,,1,1,1,1,1,1
5678,ignition,[],70652,70658,1,1,3,1,0,0,0,,1,1,1,1,1,1
5679,igneous,[],70662,70668,1,1,3,1,0,0,0,,1,1,1,1,1,1
5680,indigo,[],70674,70680,1,1,3,1,0,0,0,,1,1,1,1,1,1
5681,Hindustan,[],70684,70690,1,1,3,1,0,0,0,,1,1,1,1,1,1
5682,Indonesia,[],70694,70700,1,1,3,1,0,0,0,,1,1,1,1,1,1
5683,indices,[],70706,70712,1,1,3,1,0,0,0,,1,1,1,1,1,1
5684,index,[],70716,70722,1,1,3,1,0,0,0,,1,1,1,1,1,1
5685,hydrant,[],70730,70736,1,1,3,1,0,0,0,,1,1,1,1,1,1
5686,dehydrate-,[],70740,70746,1,1,3,1,0,0,0,,1,1,1,1,1,1
5687,hygiene,[],70752,70758,1,1,3,1,0,0,0,,1,1,1,1,1,1
5688,hygienic,[],70762,70768,1,1,3,1,0,0,0,,1,1,1,1,1,1
5689,hypnotic,[],70774,70780,1,1,3,1,0,0,0,,1,1,1,1,1,1
5690,hypnosis,[],70784,70790,1,1,3,1,0,0,0,,1,1,1,1,1,1
5691,hysteria,[],70796,70802,1,1,3,1,0,0,0,,1,1,1,1,1,1
5692,hysterectomy,[],70806,70812,1,1,3,1,0,0,0,,1,1,1,1,1,1
5693,janitor,[],70820,70826,1,1,3,1,0,0,0,,1,1,1,1,1,1
5694,January,[],70830,70836,1,1,3,1,0,0,0,,1,1,1,1,1,1
5695,Janus,[],70840,70846,1,1,3,1,0,0,0,,1,1,1,1,1,1
5696,jejune,[],70852,70858,1,1,3,1,0,0,0,,1,1,1,1,1,1
5697,jejunum,[],70862,70868,1,1,3,1,0,0,0,,1,1,1,1,1,1
5698,John,[],70874,70880,1,1,3,1,0,0,0,,1,1,1,1,1,1
5699,jocose,[],70886,70892,1,1,3,1,0,0,0,,1,1,1,1,1,1
5700,juggier,[],70896,70902,1,1,3,1,0,0,0,,1,1,1,1,1,1
5701,jewel,[],70906,70912,1,1,3,1,0,0,0,,1,1,1,1,1,1
5702,jovial,[],70918,70924,1,1,3,1,0,0,0,,1,1,1,1,1,1
5703,Jovian,[],70928,70934,1,1,3,1,0,0,0,,1,1,1,1,1,1
5704,judaic,[],70940,70946,1,1,3,1,0,0,0,,1,1,1,1,1,1
5705,juxtapose,[],70952,70958,1,1,3,1,0,0,0,,1,1,1,1,1,1
5706,joust,[],70962,70968,1,1,3,1,0,0,0,,1,1,1,1,1,1
5707,kinship,[],70976,70982,1,1,3,1,0,0,0,,1,1,1,1,1,1
5708,kindred,[],70986,70992,1,1,3,1,0,0,0,,1,1,1,1,1,1
5709,kind,[],70996,71002,1,1,3,1,0,0,0,,1,1,1,1,1,1
5710,kinetic,[],71008,71014,1,1,3,1,0,0,0,,1,1,1,1,1,1
5711,cinema,[],71018,71024,1,1,3,1,0,0,0,,1,1,1,1,1,1
5712,leapt,[],71032,71038,1,1,3,1,0,0,0,,1,1,1,1,1,1
5713,laissezfaire,[],71044,71050,1,1,3,1,0,0,0,,1,1,1,1,1,1
5714,leash,[],71054,71060,1,1,3,1,0,0,0,,1,1,1,1,1,1
5715,lease,[],71064,71070,1,1,3,1,0,0,0,,1,1,1,1,1,1
5716,leonine,[],71076,71082,1,1,3,1,0,0,0,,1,1,1,1,1,1
5717,Leo,[],71086,71092,1,1,3,1,0,0,0,,1,1,1,1,1,1
5718,laity,[],71098,71104,1,1,3,1,0,0,0,,1,1,1,1,1,1
5719,layman,[],71108,71114,1,1,3,1,0,0,0,,1,1,1,1,1,1
5720,lexicon,[],71120,71126,1,1,3,1,0,0,0,,1,1,1,1,1,1
5721,lexicology,[],71130,71136,1,1,3,1,0,0,0,,1,1,1,1,1,1
5722,lexicographer,[],71140,71146,1,1,3,1,0,0,0,,1,1,1,1,1,1
5723,Nicholas,[],71152,71158,1,1,3,1,0,0,0,,1,1,1,1,1,1
5724,syllable,[],71162,71168,1,1,3,1,0,0,0,,1,1,1,1,1,1
5725,syllabus,[],71172,71178,1,1,3,1,0,0,0,,1,1,1,1,1,1
5726,epileptic,[],71182,71188,1,1,3,1,0,0,0,,1,1,1,1,1,1
5727,liberate,[],71194,71200,1,1,3,1,0,0,0,,1,1,1,1,1,1
5728,liberal,[],71204,71210,1,1,3,1,0,0,0,,1,1,1,1,1,1
5729,deliver,[],71214,71220,1,1,3,1,0,0,0,,1,1,1,1,1,1
5730,labyrinth,[],71226,71232,1,1,3,1,0,0,0,,1,1,1,1,1,1
5731,labyrinthine,[],71236,71242,1,1,3,1,0,0,0,,1,1,1,1,1,1
5732,deliberate,[],71248,71254,1,1,3,1,0,0,0,,1,1,1,1,1,1
5733,lb.,[],71258,71264,1,1,3,1,0,0,0,,1,1,1,1,1,1
5734,library,[],71270,71276,1,1,3,1,0,0,0,,1,1,1,1,1,1
5735,librarian,[],71280,71286,1,1,3,1,0,0,0,,1,1,1,1,1,1
5736,libel,[],71290,71296,1,1,3,1,0,0,0,,1,1,1,1,1,1
5737,lactation,[],71302,71308,1,1,3,1,0,0,0,,1,1,1,1,1,1
5738,lactic,[],71312,71318,1,1,3,1,0,0,0,,1,1,1,1,1,1
5739,lactose,[],71322,71328,1,1,3,1,0,0,0,,1,1,1,1,1,1
5740,collide,[],71334,71340,1,1,3,1,0,0,0,,1,1,1,1,1,1
5741,elide,[],71344,71350,1,1,3,1,0,0,0,,1,1,1,1,1,1
5742,collision,[],71354,71360,1,1,3,1,0,0,0,,1,1,1,1,1,1
5743,lack,[],71366,71372,1,1,3,1,0,0,0,,1,1,1,1,1,1
5744,Slacks,[],71376,71382,1,1,3,1,0,0,0,,1,1,1,1,1,1
5745,lag,[],71386,71392,1,1,3,1,0,0,0,,1,1,1,1,1,1
5746,laminated,[],71398,71404,1,1,3,1,0,0,0,,1,1,1,1,1,1
5747,omelet,[],71408,71414,1,1,3,1,0,0,0,,1,1,1,1,1,1
5748,linguistics,[],71420,71426,1,1,3,1,0,0,0,,1,1,1,1,1,1
5749,bilingual,[],71430,71436,1,1,3,1,0,0,0,,1,1,1,1,1,1
5750,elapse,[],71442,71448,1,1,3,1,0,0,0,,1,1,1,1,1,1
5751,collapse,[],71452,71458,1,1,3,1,0,0,0,,1,1,1,1,1,1
5752,relapse,[],71462,71468,1,1,3,1,0,0,0,,1,1,1,1,1,1
5753,liquid,[],71474,71480,1,1,3,1,0,0,0,,1,1,1,1,1,1
5754,liquor,[],71484,71490,1,1,3,1,0,0,0,,1,1,1,1,1,1
5755,liquidate,[],71494,71500,1,1,3,1,0,0,0,,1,1,1,1,1,1
5756,larva,[],71506,71512,1,1,3,1,0,0,0,,1,1,1,1,1,1
5757,relax,[],71518,71524,1,1,3,1,0,0,0,,1,1,1,1,1,1
5758,laxative,[],71528,71534,1,1,3,1,0,0,0,,1,1,1,1,1,1
5759,languid,[],71538,71544,1,1,3,1,0,0,0,,1,1,1,1,1,1
5760,allocate,[],71550,71556,1,1,3,1,0,0,0,,1,1,1,1,1,1
5761,kleptomaniac,[],71564,71570,1,1,3,1,0,0,0,,1,1,1,1,1,1
5762,eliminate,[],71578,71584,1,1,3,1,0,0,0,,1,1,1,1,1,1
5763,preliminary,[],71588,71594,1,1,3,1,0,0,0,,1,1,1,1,1,1
5764,subliminal,[],71598,71604,1,1,3,1,0,0,0,,1,1,1,1,1,1
5765,Jinoleum,[],71610,71616,1,1,3,1,0,0,0,,1,1,1,1,1,1
5766,linseed,[],71620,71626,1,1,3,1,0,0,0,,1,1,1,1,1,1
5767,prolix,[],71632,71638,1,1,3,1,0,0,0,,1,1,1,1,1,1
5768,lance,[],71646,71652,1,1,3,1,0,0,0,,1,1,1,1,1,1
5769,lancet,[],71656,71662,1,1,3,1,0,0,0,,1,1,1,1,1,1
5770,launch,[],71666,71672,1,1,3,1,0,0,0,,1,1,1,1,1,1
5771,maharaja,[],71680,71686,1,1,3,1,0,0,0,,1,1,1,1,1,1
5772,mahatma,[],71690,71696,1,1,3,1,0,0,0,,1,1,1,1,1,1
5773,maharani,[],71700,71706,1,1,3,1,0,0,0,,1,1,1,1,1,1
5774,majority,[],71712,71718,1,1,3,1,0,0,0,,1,1,1,1,1,1
5775,majordomo,[],71722,71728,1,1,3,1,0,0,0,,1,1,1,1,1,1
5776,mayor,[],71732,71738,1,1,3,1,0,0,0,,1,1,1,1,1,1
5777,mallet,[],71744,71750,1,1,3,1,0,0,0,,1,1,1,1,1,1
5778,malleable,[],71754,71760,1,1,3,1,0,0,0,,1,1,1,1,1,1
5779,malleolus,[],71764,71770,1,1,3,1,0,0,0,,1,1,1,1,1,1
5780,mammal,[],71776,71782,1,1,3,1,0,0,0,,1,1,1,1,1,1
5781,mammary,[],71786,71792,1,1,3,1,0,0,0,,1,1,1,1,1,1
5782,mammiform,[],71796,71802,1,1,3,1,0,0,0,,1,1,1,1,1,1
5783,manslaughter,[],71808,71814,1,1,3,1,0,0,0,,1,1,1,1,1,1
5784,woman,[],71818,71824,1,1,3,1,0,0,0,,1,1,1,1,1,1
5785,manikin,[],71828,71834,1,1,3,1,0,0,0,,1,1,1,1,1,1
5786,maniac,[],71840,71846,1,1,3,1,0,0,0,,1,1,1,1,1,1
5787,monomania,[],71850,71856,1,1,3,1,0,0,0,,1,1,1,1,1,1
5788,pyromania,[],71860,71866,1,1,3,1,0,0,0,,1,1,1,1,1,1
5789,MacDonald,[],71872,71878,1,1,3,1,0,0,0,,1,1,1,1,1,1
5790,Margaret,[],71884,71890,1,1,3,1,0,0,0,,1,1,1,1,1,1
5791,margarine,[],71894,71900,1,1,3,1,0,0,0,,1,1,1,1,1,1
5792,emaciate,[],71906,71912,1,1,3,1,0,0,0,,1,1,1,1,1,1
5793,marital,[],71918,71924,1,1,3,1,0,0,0,,1,1,1,1,1,1
5794,marry,[],71928,71934,1,1,3,1,0,0,0,,1,1,1,1,1,1
5795,maelstrom,[],71940,71946,1,1,3,1,0,0,0,,1,1,1,1,1,1
5796,meal,[],71950,71956,1,1,3,1,0,0,0,,1,1,1,1,1,1
5797,mellow,[],71960,71966,1,1,3,1,0,0,0,,1,1,1,1,1,1
5798,mark,[],71972,71978,1,1,3,1,0,0,0,,1,1,1,1,1,1
5799,remarkable,[],71982,71988,1,1,3,1,0,0,0,,1,1,1,1,1,1
5800,demarcation,[],71992,71998,1,1,3,1,0,0,0,,1,1,1,1,1,1
5801,might,[],72004,72010,1,1,3,1,0,0,0,,1,1,1,1,1,1
5802,may,[],72014,72020,1,1,3,1,0,0,0,,1,1,1,1,1,1
5803,dismay,[],72024,72030,1,1,3,1,0,0,0,,1,1,1,1,1,1
5804,martyr,[],72036,72042,1,1,3,1,0,0,0,,1,1,1,1,1,1
5805,martyrdom,[],72046,72052,1,1,3,1,0,0,0,,1,1,1,1,1,1
5806,martyrology,[],72056,72062,1,1,3,1,0,0,0,,1,1,1,1,1,1
5807,magistrate,[],72068,72074,1,1,3,1,0,0,0,,1,1,1,1,1,1
5808,masculine,[],72080,72086,1,1,3,1,0,0,0,,1,1,1,1,1,1
5809,emasculate,[],72090,72096,1,1,3,1,0,0,0,,1,1,1,1,1,1
5810,aloft,[],72104,72110,1,1,3,1,0,0,0,,1,1,1,1,1,1
5811,loft,[],72114,72120,1,1,3,1,0,0,0,,1,1,1,1,1,1
5812,lift,[],72124,72130,1,1,3,1,0,0,0,,1,1,1,1,1,1
5813,elope,[],72136,72142,1,1,3,1,0,0,0,,1,1,1,1,1,1
5814,gailop,[],72146,72152,1,1,3,1,0,0,0,,1,1,1,1,1,1
5815,lubrication,[],72158,72164,1,1,3,1,0,0,0,,1,1,1,1,1,1
5816,lubricant,[],72168,72174,1,1,3,1,0,0,0,,1,1,1,1,1,1
5817,lubricity,[],72178,72184,1,1,3,1,0,0,0,,1,1,1,1,1,1
5818,lucre,[],72190,72196,1,1,3,1,0,0,0,,1,1,1,1,1,1
5819,lucrative,[],72200,72206,1,1,3,1,0,0,0,,1,1,1,1,1,1
5820,lunar,[],72212,72218,1,1,3,1,0,0,0,,1,1,1,1,1,1
5821,lunate,[],72222,72228,1,1,3,1,0,0,0,,1,1,1,1,1,1
5822,analyze,[],72234,72240,1,1,3,1,0,0,0,,1,1,1,1,1,1
5823,catalyst,[],72244,72250,1,1,3,1,0,0,0,,1,1,1,1,1,1
5824,paralysis,[],72254,72260,1,1,3,1,0,0,0,,1,1,1,1,1,1
5825,mastitis,[],72268,72274,1,1,3,1,0,0,0,,1,1,1,1,1,1
5826,mastoid-,[],72278,72284,1,1,3,1,0,0,0,,1,1,1,1,1,1
5827,mastodon,[],72288,72294,1,1,3,1,0,0,0,,1,1,1,1,1,1
5828,menopause,[],72300,72306,1,1,3,1,0,0,0,,1,1,1,1,1,1
5829,menology,[],72310,72316,1,1,3,1,0,0,0,,1,1,1,1,1,1
5830,menses,[],72322,72328,1,1,3,1,0,0,0,,1,1,1,1,1,1
5831,menstruation,[],72332,72338,1,1,3,1,0,0,0,,1,1,1,1,1,1
5832,mathematics,[],72344,72350,1,1,3,1,0,0,0,,1,1,1,1,1,1
5833,chrestomathy,[],72354,72360,1,1,3,1,0,0,0,,1,1,1,1,1,1
5834,commensal,[],72366,72372,1,1,3,1,0,0,0,,1,1,1,1,1,1
5835,mesa,[],72376,72382,1,1,3,1,0,0,0,,1,1,1,1,1,1
5836,MauritaniaLimpri,[],72388,72394,1,1,3,1,0,0,0,,1,1,1,1,1,1
5837,Maurice,[],72398,72404,1,1,3,1,0,0,0,,1,1,1,1,1,1
5838,moorish,[],72408,72414,1,1,3,1,0,0,0,,1,1,1,1,1,1
5839,mercury,[],72420,72426,1,1,3,1,0,0,0,,1,1,1,1,1,1
5840,mercurial,[],72430,72436,1,1,3,1,0,0,0,,1,1,1,1,1,1
5841,mercury,[],72440,72446,1,1,3,1,0,0,0,,1,1,1,1,1,1
5842,maximum,[],72452,72458,1,1,3,1,0,0,0,,1,1,1,1,1,1
5843,maxim,[],72462,72468,1,1,3,1,0,0,0,,1,1,1,1,1,1
5844,maximize,[],72472,72478,1,1,3,1,0,0,0,,1,1,1,1,1,1
5845,meridional,[],72484,72490,1,1,3,1,0,0,0,,1,1,1,1,1,1
5846,meridian,[],72494,72500,1,1,3,1,0,0,0,,1,1,1,1,1,1
5847,a.m,[],72504,72513,1,1,3,2,0,0,0,,1,1,1,1,1,1
5848,maim,[],72519,72525,1,1,3,1,0,0,0,,1,1,1,1,1,1
5849,mayhem,[],72529,72535,1,1,3,1,0,0,0,,1,1,1,1,1,1
5850,mangle,[],72539,72545,1,1,3,1,0,0,0,,1,1,1,1,1,1
5851,amazon,[],72551,72557,1,1,3,1,0,0,0,,1,1,1,1,1,1
5852,mesoderm,[],72563,72569,1,1,3,1,0,0,0,,1,1,1,1,1,1
5853,mesomorphic,[],72573,72579,1,1,3,1,0,0,0,,1,1,1,1,1,1
5854,Mesopotamia,[],72583,72589,1,1,3,1,0,0,0,,1,1,1,1,1,1
5855,mechanical,[],72595,72601,1,1,3,1,0,0,0,,1,1,1,1,1,1
5856,mechanic,[],72605,72611,1,1,3,1,0,0,0,,1,1,1,1,1,1
5857,mechanism,[],72615,72621,1,1,3,1,0,0,0,,1,1,1,1,1,1
5858,megaphone,[],72627,72633,1,1,3,1,0,0,0,,1,1,1,1,1,1
5859,megalomaniac,[],72637,72643,1,1,3,1,0,0,0,,1,1,1,1,1,1
5860,megohm,[],72647,72653,1,1,3,1,0,0,0,,1,1,1,1,1,1
5861,semester,[],72659,72665,1,1,3,1,0,0,0,,1,1,1,1,1,1
5862,trimester,[],72669,72675,1,1,3,1,0,0,0,,1,1,1,1,1,1
5863,meat,[],72681,72687,1,1,3,1,0,0,0,,1,1,1,1,1,1
5864,mate,[],72691,72697,1,1,3,1,0,0,0,,1,1,1,1,1,1
5865,inmate,[],72701,72707,1,1,3,1,0,0,0,,1,1,1,1,1,1
5866,melodrama,[],72713,72719,1,1,3,1,0,0,0,,1,1,1,1,1,1
5867,melancholy,[],72725,72731,1,1,3,1,0,0,0,,1,1,1,1,1,1
5868,Melanesia,[],72735,72741,1,1,3,1,0,0,0,,1,1,1,1,1,1
5869,calomel,[],72745,72751,1,1,3,1,0,0,0,,1,1,1,1,1,1
5870,meet,[],72757,72763,1,1,3,1,0,0,0,,1,1,1,1,1,1
5871,meeting,[],72767,72773,1,1,3,1,0,0,0,,1,1,1,1,1,1
5872,moot,[],72777,72783,1,1,3,1,0,0,0,,1,1,1,1,1,1
5873,ameliorate,[],72789,72795,1,1,3,1,0,0,0,,1,1,1,1,1,1
5874,meliorism,[],72799,72805,1,1,3,1,0,0,0,,1,1,1,1,1,1
5875,meliorate,[],72809,72815,1,1,3,1,0,0,0,,1,1,1,1,1,1
5876,metropolitan,[],72821,72827,1,1,3,1,0,0,0,,1,1,1,1,1,1
5877,mezzanine,[],72833,72839,1,1,3,1,0,0,0,,1,1,1,1,1,1
5878,mezzo-soprano,[],72843,72849,1,1,3,1,0,0,0,,1,1,1,1,1,1
5879,membert,[],72855,72861,1,1,3,1,0,0,0,,1,1,1,1,1,1
5880,dismember,[],72865,72871,1,1,3,1,0,0,0,,1,1,1,1,1,1
5881,membrane,[],72875,72881,1,1,3,1,0,0,0,,1,1,1,1,1,1
5882,myriad,[],72887,72893,1,1,3,1,0,0,0,,1,1,1,1,1,1
5883,myriapod,[],72897,72903,1,1,3,1,0,0,0,,1,1,1,1,1,1
5884,myriameter,[],72907,72913,1,1,3,1,0,0,0,,1,1,1,1,1,1
5885,miasma,[],72919,72925,1,1,3,1,0,0,0,,1,1,1,1,1,1
5886,miscellaneous,[],72931,72937,1,1,3,1,0,0,0,,1,1,1,1,1,1
5887,miscegenation,[],72941,72947,1,1,3,1,0,0,0,,1,1,1,1,1,1
5888,promiscuous,[],72951,72957,1,1,3,1,0,0,0,,1,1,1,1,1,1
5889,mystify,[],72963,72969,1,1,3,1,0,0,0,,1,1,1,1,1,1
5890,mystagogue,[],72973,72979,1,1,3,1,0,0,0,,1,1,1,1,1,1
5891,mystical,[],72983,72989,1,1,3,1,0,0,0,,1,1,1,1,1,1
5892,Monday,[],72995,73001,1,1,3,1,0,0,0,,1,1,1,1,1,1
5893,month,[],73005,73011,1,1,3,1,0,0,0,,1,1,1,1,1,1
5894,monthly,[],73015,73021,1,1,3,1,0,0,0,,1,1,1,1,1,1
5895,mongrel,[],73027,73033,1,1,3,1,0,0,0,,1,1,1,1,1,1
5896,mingle,[],73037,73043,1,1,3,1,0,0,0,,1,1,1,1,1,1
5897,mores,[],73049,73055,1,1,3,1,0,0,0,,1,1,1,1,1,1
5898,moral,[],73059,73065,1,1,3,1,0,0,0,,1,1,1,1,1,1
5899,amorality,[],73069,73075,1,1,3,1,0,0,0,,1,1,1,1,1,1
5900,moron,[],73081,73087,1,1,3,1,0,0,0,,1,1,1,1,1,1
5901,sophomore,[],73091,73097,1,1,3,1,0,0,0,,1,1,1,1,1,1
5902,morbid,[],73103,73109,1,1,3,1,0,0,0,,1,1,1,1,1,1
5903,Portsmouth,[],73115,73121,1,1,3,1,0,0,0,,1,1,1,1,1,1
5904,Plymouth,[],73125,73131,1,1,3,1,0,0,0,,1,1,1,1,1,1
5905,mundane,[],73137,73143,1,1,3,1,0,0,0,,1,1,1,1,1,1
5906,mournt,[],73149,73155,1,1,3,1,0,0,0,,1,1,1,1,1,1
5907,mourning,[],73159,73165,1,1,3,1,0,0,0,,1,1,1,1,1,1
5908,mournful,[],73169,73175,1,1,3,1,0,0,0,,1,1,1,1,1,1
5909,muscle,[],73181,73187,1,1,3,1,0,0,0,,1,1,1,1,1,1
5910,musculature,[],73191,73197,1,1,3,1,0,0,0,,1,1,1,1,1,1
5911,music,[],73203,73209,1,1,3,1,0,0,0,,1,1,1,1,1,1
5912,museum,[],73213,73219,1,1,3,1,0,0,0,,1,1,1,1,1,1
5913,mosaic,[],73223,73229,1,1,3,1,0,0,0,,1,1,1,1,1,1
5914,mosquito,[],73235,73241,1,1,3,1,0,0,0,,1,1,1,1,1,1
5915,musket,[],73245,73251,1,1,3,1,0,0,0,,1,1,1,1,1,1
5916,napkin,[],73259,73265,1,1,3,1,0,0,0,,1,1,1,1,1,1
5917,maptt,[],73269,73275,1,1,3,1,0,0,0,,1,1,1,1,1,1
5918,apron,[],73279,73285,1,1,3,1,0,0,0,,1,1,1,1,1,1
5919,necrology,[],73291,73297,1,1,3,1,0,0,0,,1,1,1,1,1,1
5920,necromancy,[],73301,73307,1,1,3,1,0,0,0,,1,1,1,1,1,1
5921,nectar,[],73311,73317,1,1,3,1,0,0,0,,1,1,1,1,1,1
5922,neighbor,[],73323,73329,1,1,5,1,0,0,0,,1,1,1,1,1,1
5923,nigh,[],73333,73339,1,1,3,1,0,0,0,,1,1,1,1,1,1
5924,next,[],73343,73349,1,1,3,1,0,0,0,,1,1,1,1,1,1
5925,nephew,[],73353,73359,1,1,5,1,0,0,0,,1,1,1,1,1,1
5926,nepotism,[],73363,73369,1,1,5,1,0,0,0,,1,1,1,1,1,1
5927,niece,[],73373,73379,1,1,3,1,0,0,0,,1,1,1,1,1,1
5928,Neptune,[],73385,73391,1,1,3,1,0,0,0,,1,1,1,1,1,1
5929,neptunium,[],73395,73401,1,1,3,1,0,0,0,,1,1,1,1,1,1
5930,Polynesia,[],73407,73413,1,1,3,1,0,0,0,,1,1,1,1,1,1
5931,Indonesia,[],73417,73423,1,1,3,1,0,0,0,,1,1,1,1,1,1
5932,nether,[],73429,73435,1,1,3,1,0,0,0,,1,1,1,1,1,1
5933,Netherlands,[],73439,73445,1,1,3,1,0,0,0,,1,1,1,1,1,1
5934,beneath,[],73449,73455,1,1,3,1,0,0,0,,1,1,1,1,1,1
5935,neurology,[],73461,73467,1,1,3,1,0,0,0,,1,1,1,1,1,1
5936,neuralgia,[],73471,73477,1,1,3,1,0,0,0,,1,1,1,1,1,1
5937,neuritis,[],73481,73487,1,1,3,1,0,0,0,,1,1,1,1,1,1
5938,Negro,[],73493,73499,1,1,3,1,0,0,0,,1,1,1,1,1,1
5939,oligotrophic,[],73507,73513,1,1,3,1,0,0,0,,1,1,1,1,1,1
5940,Oiympic,[],73519,73525,1,1,3,1,0,0,0,,1,1,1,1,1,1
5941,Olympiad,[],73529,73535,1,1,3,1,0,0,0,,1,1,1,1,1,1
5942,Olympian,[],73539,73545,1,1,3,1,0,0,0,,1,1,1,1,1,1
5943,ontology,[],73551,73557,1,1,3,1,0,0,0,,1,1,1,1,1,1
5944,ontogeny,[],73561,73567,1,1,3,1,0,0,0,,1,1,1,1,1,1
5945,opiate,[],73573,73579,1,1,3,1,0,0,0,,1,1,1,1,1,1
5946,panoply,[],73585,73591,1,1,3,1,0,0,0,,1,1,1,1,1,1
5947,hoplite,[],73595,73601,1,1,3,1,0,0,0,,1,1,1,1,1,1
5948,optimum,[],73607,73613,1,1,3,1,0,0,0,,1,1,1,1,1,1
5949,optimist,[],73617,73623,1,1,3,1,0,0,0,,1,1,1,1,1,1
5950,optimize,[],73627,73633,1,1,3,1,0,0,0,,1,1,1,1,1,1
5951,Orifice,[],73639,73645,1,1,3,1,0,0,0,,1,1,1,1,1,1
5952,osculate,[],73649,73655,1,1,3,1,0,0,0,,1,1,1,1,1,1
5953,panorama,[],73661,73667,1,1,3,1,0,0,0,,1,1,1,1,1,1
5954,diorama,[],73671,73677,1,1,3,1,0,0,0,,1,1,1,1,1,1
5955,Cinerama,[],73681,73687,1,1,3,1,0,0,0,,1,1,1,1,1,1
5956,Orchestra,[],73693,73699,1,1,3,1,0,0,0,,1,1,1,1,1,1
5957,orchestration,[],73703,73709,1,1,3,1,0,0,0,,1,1,1,1,1,1
5958,organic,[],73715,73721,1,1,3,1,0,0,0,,1,1,1,1,1,1
5959,Organization,[],73725,73731,1,1,3,1,0,0,0,,1,1,1,1,1,1
5960,organon,[],73735,73741,1,1,3,1,0,0,0,,1,1,1,1,1,1
5961,oculist,[],73747,73753,1,1,3,1,0,0,0,,1,1,1,1,1,1
5962,binoculars,[],73757,73763,1,1,3,1,0,0,0,,1,1,1,1,1,1
5963,monocle,[],73767,73773,1,1,3,1,0,0,0,,1,1,1,1,1,1
5964,odium,[],73779,73785,1,1,3,1,0,0,0,,1,1,1,1,1,1
5965,odious,[],73789,73795,1,1,3,1,0,0,0,,1,1,1,1,1,1
5966,annoy,[],73799,73805,1,1,3,1,0,0,0,,1,1,1,1,1,1
5967,ornithology,[],73811,73817,1,1,3,1,0,0,0,,1,1,1,1,1,1
5968,orthopedics,[],73823,73829,1,1,3,1,0,0,0,,1,1,1,1,1,1
5969,orthography,[],73833,73839,1,1,3,1,0,0,0,,1,1,1,1,1,1
5970,petroleum,[],73845,73851,1,1,3,1,0,0,0,,1,1,1,1,1,1
5971,nightly,[],73859,73865,1,1,3,1,0,0,0,,1,1,1,1,1,1
5972,midnight,[],73869,73875,1,1,3,1,0,0,0,,1,1,1,1,1,1
